opened_at,closed_at,symbol,side,quantity,entry_price,exit_price,pnl,fees
2026-09-18T20:56:26.979046+00:00,2026-09-18T20:56:26.979270+00:00,BTC/USDT,buy,0.05000000,31240.114835,31003.217796,-11.844852,1.550161
2026-09-18T20:56:26.979377+00:00,2026-09-18T20:56:26.979582+00:00,BTC/USDT,buy,0.05000000,31632.768677,31447.497623,-9.263553,1.572375
2026-09-18T20:56:26.980146+00:00,2026-09-18T20:56:26.980394+00:00,BTC/USDT,buy,0.05000000,30758.224521,30585.252924,-8.648580,1.529263
2026-09-18T20:56:26.980550+00:00,2026-09-18T20:56:26.980628+00:00,BTC/USDT,buy,0.05000000,30700.553583,30488.141439,-10.620607,1.524407
2026-09-18T20:56:26.980804+00:00,2026-09-18T20:56:26.981148+00:00,BTC/USDT,buy,0.05000000,30908.919544,30752.098292,-7.841063,1.537605
2026-09-18T20:56:26.981518+00:00,2026-09-18T20:56:26.981811+00:00,BTC/USDT,buy,0.05000000,30963.633622,30687.611411,-13.801111,1.534381
2026-09-18T20:56:26.982041+00:00,2026-09-18T20:56:26.982623+00:00,BTC/USDT,buy,0.05000000,31037.258149,31077.415782,2.007882,1.553871
2026-09-18T20:56:26.983011+00:00,2026-09-18T20:56:26.983864+00:00,BTC/USDT,buy,0.05000000,31305.777299,31441.393779,6.780824,1.572070
2026-09-18T20:56:26.984283+00:00,2026-09-18T20:56:26.984731+00:00,BTC/USDT,buy,0.05000000,31323.195769,31352.841771,1.482300,1.567642
2026-09-18T20:56:26.984929+00:00,2026-09-18T20:56:26.985361+00:00,BTC/USDT,buy,0.05000000,31615.340500,31790.898541,8.777902,1.589545
2026-09-18T20:56:26.985512+00:00,2026-09-18T20:56:26.985895+00:00,BTC/USDT,buy,0.05000000,32097.597044,32562.376805,23.238988,1.628119
2026-09-18T20:56:26.986020+00:00,2026-09-18T20:56:26.986120+00:00,BTC/USDT,buy,0.05000000,32842.907705,32422.202049,-21.035283,1.621110
2026-09-18T20:56:26.986531+00:00,2026-09-18T20:56:26.986773+00:00,BTC/USDT,buy,0.05000000,32397.843184,32127.040736,-13.540122,1.606352
2026-09-18T20:56:26.986985+00:00,2026-09-18T20:56:26.987892+00:00,BTC/USDT,buy,0.05000000,32437.846311,33244.478768,40.331623,1.662224
2026-09-18T20:56:26.988234+00:00,2026-09-18T20:56:26.988564+00:00,BTC/USDT,buy,0.05000000,33276.437587,33671.566310,19.756436,1.683578
2026-09-18T20:56:26.988960+00:00,2026-09-18T20:56:26.989234+00:00,BTC/USDT,buy,0.05000000,34010.667098,34158.496249,7.391458,1.707925
2026-09-18T20:56:26.989388+00:00,2026-09-18T20:56:26.989423+00:00,BTC/USDT,buy,0.05000000,34255.876969,34229.380020,-1.324847,1.711469
2026-09-18T20:56:26.989461+00:00,2026-09-18T20:56:26.989959+00:00,BTC/USDT,buy,0.05000000,34262.064725,34346.117249,4.202626,1.717306
2026-09-18T20:56:26.990167+00:00,2026-09-18T20:56:26.990307+00:00,BTC/USDT,buy,0.05000000,34474.630852,34160.993512,-15.681867,1.708050
2026-09-18T20:56:26.990394+00:00,2026-09-18T20:56:26.990664+00:00,BTC/USDT,buy,0.05000000,34517.763342,34324.185244,-9.678905,1.716209
2026-09-18T20:56:26.990804+00:00,2026-09-18T20:56:26.990852+00:00,BTC/USDT,buy,0.05000000,34575.668445,34172.831413,-20.141852,1.708642
2026-09-18T20:56:26.990991+00:00,2026-09-18T20:56:26.991216+00:00,BTC/USDT,buy,0.05000000,34840.819318,34355.196028,-24.281165,1.717760
2026-09-18T20:56:26.991358+00:00,2026-09-18T20:56:26.991748+00:00,BTC/USDT,buy,0.05000000,34670.186275,35267.238565,29.852614,1.763362
2026-09-18T20:56:26.991783+00:00,2026-09-18T20:56:26.991812+00:00,BTC/USDT,buy,0.05000000,35348.390411,35286.760053,-3.081518,1.764338
2026-09-18T20:56:26.992208+00:00,2026-09-18T20:56:26.992346+00:00,BTC/USDT,buy,0.05000000,34685.803039,34669.729680,-0.803668,1.733486
2026-09-18T20:56:26.992380+00:00,2026-09-18T20:56:26.992624+00:00,BTC/USDT,buy,0.05000000,34958.146034,34693.075322,-13.253536,1.734654
2026-09-18T20:56:26.992730+00:00,2026-09-18T20:56:26.993072+00:00,BTC/USDT,buy,0.05000000,35183.731753,35149.020140,-1.735581,1.757451
2026-09-18T20:56:26.993305+00:00,2026-09-18T20:56:26.993405+00:00,BTC/USDT,buy,0.05000000,35318.796506,35165.954785,-7.642086,1.758298
2026-09-18T20:56:26.993437+00:00,2026-09-18T20:56:26.993548+00:00,BTC/USDT,buy,0.05000000,35501.574571,35148.093305,-17.674063,1.757405
2026-09-18T20:56:26.993828+00:00,2026-09-18T20:56:26.993883+00:00,BTC/USDT,buy,0.05000000,34931.398989,34849.753590,-4.082270,1.742488
2026-09-18T20:56:26.994031+00:00,2026-09-18T20:56:26.994215+00:00,BTC/USDT,buy,0.05000000,35252.032223,34651.816230,-30.010800,1.732591
2026-09-18T20:56:26.994707+00:00,2026-09-18T20:56:26.994952+00:00,BTC/USDT,buy,0.05000000,33934.971014,33912.504141,-1.123344,1.695625
2026-09-18T20:56:26.995313+00:00,2026-09-18T20:56:26.995412+00:00,BTC/USDT,buy,0.05000000,33795.669170,33566.537747,-11.456571,1.678327
2026-09-18T20:56:26.995485+00:00,2026-09-18T20:56:26.995600+00:00,BTC/USDT,buy,0.05000000,33944.059304,33341.353572,-30.135287,1.667068
2026-09-18T20:56:26.995813+00:00,2026-09-18T20:56:26.995963+00:00,BTC/USDT,buy,0.05000000,33284.237764,32647.560179,-31.833879,1.632378
2026-09-18T20:56:26.996170+00:00,2026-09-18T20:56:26.996232+00:00,BTC/USDT,buy,0.05000000,32941.515070,32504.120989,-21.869704,1.625206
2026-09-18T20:56:26.996411+00:00,2026-09-18T20:56:26.996521+00:00,BTC/USDT,buy,0.05000000,32777.134220,32334.018524,-22.155785,1.616701
2026-09-18T20:56:26.997031+00:00,2026-09-18T20:56:26.997155+00:00,BTC/USDT,buy,0.05000000,32424.396002,32084.911942,-16.974203,1.604246
2026-09-18T20:56:26.997790+00:00,2026-09-18T20:56:26.998125+00:00,BTC/USDT,buy,0.05000000,32051.230113,31699.686016,-17.577205,1.584984
2026-09-18T20:56:26.998689+00:00,2026-09-18T20:56:26.999973+00:00,BTC/USDT,buy,0.05000000,31894.556264,32373.600290,23.952201,1.618680
2026-09-18T20:56:27.000471+00:00,2026-09-18T20:56:27.000586+00:00,BTC/USDT,buy,0.05000000,32389.427531,32324.007606,-3.270996,1.616200
2026-09-18T20:56:27.000674+00:00,2026-09-18T20:56:27.001233+00:00,BTC/USDT,buy,0.05000000,32492.750891,32366.665292,-6.304280,1.618333
2026-09-18T20:56:27.001409+00:00,2026-09-18T20:56:27.001970+00:00,BTC/USDT,buy,0.05000000,32834.333225,32739.959649,-4.718679,1.636998
2026-09-18T20:56:27.002036+00:00,2026-09-18T20:56:27.002715+00:00,BTC/USDT,buy,0.05000000,32970.895583,33955.641925,49.237317,1.697782
2026-09-18T20:56:27.002992+00:00,2026-09-18T20:56:27.003337+00:00,BTC/USDT,buy,0.05000000,34510.543820,34145.561758,-18.249103,1.707278
2026-09-18T20:56:27.003612+00:00,2026-09-18T20:56:27.004204+00:00,BTC/USDT,buy,0.05000000,34186.924372,34050.343357,-6.829051,1.702517
2026-09-18T20:56:27.004547+00:00,2026-09-18T20:56:27.004880+00:00,BTC/USDT,buy,0.05000000,34312.484319,34395.708945,4.161231,1.719785
2026-09-18T20:56:27.005503+00:00,2026-09-18T20:56:27.006199+00:00,BTC/USDT,buy,0.05000000,34060.743334,34521.298679,23.027767,1.726065
2026-09-18T20:56:27.006903+00:00,2026-09-18T20:56:27.007832+00:00,BTC/USDT,buy,0.05000000,34305.583919,34517.704245,10.606016,1.725885
2026-09-18T20:56:27.008988+00:00,2026-09-18T20:56:27.009340+00:00,BTC/USDT,buy,0.05000000,34036.659480,33541.196654,-24.773141,1.677060
2026-09-18T20:56:27.009864+00:00,2026-09-18T20:56:27.009981+00:00,BTC/USDT,buy,0.05000000,33266.174630,32827.832149,-21.917124,1.641392
2026-09-18T20:56:27.010214+00:00,2026-09-18T20:56:27.010309+00:00,BTC/USDT,buy,0.05000000,33223.877217,33218.103674,-0.288677,1.660905
2026-09-18T20:56:27.010380+00:00,2026-09-18T20:56:27.010723+00:00,BTC/USDT,buy,0.05000000,33447.699205,33322.700417,-6.249939,1.666135
2026-09-18T20:56:27.010820+00:00,2026-09-18T20:56:27.011083+00:00,BTC/USDT,buy,0.05000000,33735.106123,33300.811111,-21.714751,1.665041
2026-09-18T20:56:27.011575+00:00,2026-09-18T20:56:27.012045+00:00,BTC/USDT,buy,0.05000000,33400.007330,33497.458574,4.872562,1.674873
2026-09-18T20:56:27.012484+00:00,2026-09-18T20:56:27.012607+00:00,BTC/USDT,buy,0.05000000,33584.718329,33242.787819,-17.096525,1.662139
2026-09-18T20:56:27.013068+00:00,2026-09-18T20:56:27.013267+00:00,BTC/USDT,buy,0.05000000,32935.222781,32929.320505,-0.295114,1.646466
2026-09-18T20:56:27.013367+00:00,2026-09-18T20:56:27.013635+00:00,BTC/USDT,buy,0.05000000,33109.810761,32656.825016,-22.649287,1.632841
2026-09-18T20:56:27.013809+00:00,2026-09-18T20:56:27.014171+00:00,BTC/USDT,buy,0.05000000,33215.382308,32864.774615,-17.530385,1.643239
2026-09-18T20:56:27.014365+00:00,2026-09-18T20:56:27.014590+00:00,BTC/USDT,buy,0.05000000,33224.469527,33013.157092,-10.565622,1.650658
2026-09-18T20:56:27.014963+00:00,2026-09-18T20:56:27.015972+00:00,BTC/USDT,buy,0.05000000,33299.141290,33020.461863,-13.933971,1.651023
2026-09-18T20:56:27.017158+00:00,2026-09-18T20:56:27.017322+00:00,BTC/USDT,buy,0.05000000,32922.135790,32805.846093,-5.814485,1.640292
2026-09-18T20:56:27.017627+00:00,2026-09-18T20:56:27.018642+00:00,BTC/USDT,buy,0.05000000,32911.869904,33215.295361,15.171273,1.660765
2026-09-18T20:56:27.018895+00:00,2026-09-18T20:56:27.019508+00:00,BTC/USDT,buy,0.05000000,33242.810787,33082.808635,-8.000108,1.654140
2026-09-18T20:56:27.024189+00:00,2026-09-18T20:56:27.025580+00:00,BTC/USDT,buy,0.05000000,31065.368964,30991.826520,-3.677122,1.549591
2026-09-18T20:56:27.026715+00:00,2026-09-18T20:56:27.026875+00:00,BTC/USDT,buy,0.05000000,30920.382164,30774.122289,-7.312994,1.538706
2026-09-18T20:56:27.027006+00:00,2026-09-18T20:56:27.027361+00:00,BTC/USDT,buy,0.05000000,30813.757751,30884.664956,3.545360,1.544233
2026-09-18T20:56:27.028139+00:00,2026-09-18T20:56:27.028560+00:00,BTC/USDT,buy,0.05000000,30532.810830,30593.531119,3.036014,1.529677
