opened_at,closed_at,symbol,side,quantity,entry_price,exit_price,pnl,fees
2026-09-18T21:03:32.558656+00:00,2026-09-18T21:03:32.559396+00:00,BTC/USDT,buy,0.05000000,34670.186275,34976.941127,15.337743,1.748847
2026-09-18T21:03:32.559993+00:00,2026-09-18T21:03:32.560810+00:00,BTC/USDT,buy,0.05000000,34954.735332,35097.009750,7.113721,1.754850
2026-09-18T21:03:32.560875+00:00,2026-09-18T21:03:32.560967+00:00,BTC/USDT,buy,0.05000000,35238.736733,35162.808140,-3.796430,1.758140
2026-09-18T21:03:32.561083+00:00,2026-09-18T21:03:32.561291+00:00,BTC/USDT,buy,0.05000000,35501.574571,35002.813363,-24.938060,1.750141
2026-09-18T21:03:32.561780+00:00,2026-09-18T21:03:32.561971+00:00,BTC/USDT,buy,0.05000000,35211.739955,34660.279478,-27.573024,1.733014
2026-09-18T21:03:32.563202+00:00,2026-09-18T21:03:32.563621+00:00,BTC/USDT,buy,0.05000000,34176.603128,33385.725370,-39.543888,1.669286
2026-09-18T21:03:32.564362+00:00,2026-09-18T21:03:32.564965+00:00,BTC/USDT,buy,0.05000000,33987.344743,33038.806829,-47.426896,1.651940
2026-09-18T21:03:32.566991+00:00,2026-09-18T21:03:32.570187+00:00,BTC/USDT,buy,0.05000000,31987.924040,34054.634846,103.335540,1.702732
2026-09-18T21:03:32.570498+00:00,2026-09-18T21:03:32.570837+00:00,BTC/USDT,buy,0.05000000,34409.966561,34004.328305,-20.281913,1.700216
2026-09-18T21:03:32.571015+00:00,2026-09-18T21:03:32.571257+00:00,BTC/USDT,buy,0.05000000,34757.482258,34019.667149,-36.890755,1.700983
2026-09-18T21:03:32.571658+00:00,2026-09-18T21:03:32.572145+00:00,BTC/USDT,buy,0.05000000,34644.457473,34128.501097,-25.797819,1.706425
2026-09-18T21:03:32.572603+00:00,2026-09-18T21:03:32.573326+00:00,BTC/USDT,buy,0.05000000,34297.750971,34259.403719,-1.917363,1.712970
2026-09-18T21:03:32.574580+00:00,2026-09-18T21:03:32.574737+00:00,BTC/USDT,buy,0.05000000,33997.612077,33568.637515,-21.448728,1.678432
2026-09-18T21:03:32.575897+00:00,2026-09-18T21:03:32.576791+00:00,BTC/USDT,buy,0.05000000,33561.566708,33115.905416,-22.283065,1.655795
2026-09-18T21:03:32.577105+00:00,2026-09-18T21:03:32.577686+00:00,BTC/USDT,buy,0.05000000,33630.057623,33227.122107,-20.146776,1.661356
2026-09-18T21:03:32.578793+00:00,2026-09-18T21:03:32.579525+00:00,BTC/USDT,buy,0.05000000,32689.498178,32877.454754,9.397829,1.643873
2026-09-18T21:03:32.579733+00:00,2026-09-18T21:03:32.580270+00:00,BTC/USDT,buy,0.05000000,33304.849195,32956.309379,-17.426991,1.647815
2026-09-18T21:03:32.581083+00:00,2026-09-18T21:03:32.581275+00:00,BTC/USDT,buy,0.05000000,32691.030999,32678.677203,-0.617690,1.633934
2026-09-18T21:03:32.581781+00:00,2026-09-18T21:03:32.583320+00:00,BTC/USDT,buy,0.05000000,33321.777830,32806.394730,-25.769155,1.640320
2026-09-18T21:03:32.584992+00:00,2026-09-18T21:03:32.585128+00:00,BTC/USDT,buy,0.05000000,31245.602515,30680.730556,-28.243598,1.534037
2026-09-18T21:03:32.585579+00:00,2026-09-18T21:03:32.585615+00:00,BTC/USDT,buy,0.05000000,30924.277166,30559.922321,-18.217742,1.527996
2026-09-18T21:03:32.585677+00:00,2026-09-18T21:03:32.585709+00:00,BTC/USDT,buy,0.05000000,30796.685852,30591.202537,-10.274166,1.529560
2026-09-18T21:03:32.586184+00:00,2026-09-18T21:03:32.586433+00:00,BTC/USDT,buy,0.05000000,30777.210605,30268.473655,-25.436848,1.513424
