opened_at,closed_at,symbol,side,quantity,entry_price,exit_price,pnl,fees
2026-09-18T21:03:32.901501+00:00,2026-09-18T21:03:32.903635+00:00,BTC/USDT,buy,0.05000000,31891.972063,31790.898541,-5.053676,1.589545
2026-09-18T21:03:32.905764+00:00,2026-09-18T21:03:32.907412+00:00,BTC/USDT,buy,0.05000000,32552.681303,32492.261493,-3.020990,1.624613
2026-09-18T21:03:32.921284+00:00,2026-09-18T21:03:32.925124+00:00,BTC/USDT,buy,0.05000000,32854.181152,33244.478768,19.514881,1.662224
2026-09-18T21:03:32.927877+00:00,2026-09-18T21:03:32.929549+00:00,BTC/USDT,buy,0.05000000,33609.811498,33672.420324,3.130441,1.683621
2026-09-18T21:03:32.933757+00:00,2026-09-18T21:03:32.935324+00:00,BTC/USDT,buy,0.05000000,34181.479764,34050.725921,-6.537692,1.702536
2026-09-18T21:03:32.936663+00:00,2026-09-18T21:03:32.937436+00:00,BTC/USDT,buy,0.05000000,34403.970284,34263.340386,-7.031495,1.713167
2026-09-18T21:03:32.941963+00:00,2026-09-18T21:03:32.943239+00:00,BTC/USDT,buy,0.05000000,34683.698396,34324.185244,-17.975658,1.716209
2026-09-18T21:03:32.947613+00:00,2026-09-18T21:03:32.949948+00:00,BTC/USDT,buy,0.05000000,34778.913660,35075.650540,14.836844,1.753783
2026-09-18T21:03:32.954058+00:00,2026-09-18T21:03:32.954793+00:00,BTC/USDT,buy,0.05000000,35197.768147,34849.913298,-17.392742,1.742496
2026-09-18T21:03:32.957279+00:00,2026-09-18T21:03:32.957788+00:00,BTC/USDT,buy,0.05000000,35631.699651,35087.405663,-27.214699,1.754370
2026-09-18T21:03:32.959877+00:00,2026-09-18T21:03:32.960008+00:00,BTC/USDT,buy,0.05000000,35501.108063,35165.954785,-16.757664,1.758298
2026-09-18T21:03:32.960163+00:00,2026-09-18T21:03:32.960468+00:00,BTC/USDT,buy,0.05000000,35501.574571,35160.493064,-17.054075,1.758025
2026-09-18T21:03:32.964630+00:00,2026-09-18T21:03:32.965357+00:00,BTC/USDT,buy,0.05000000,35252.032223,34894.542047,-17.874509,1.744727
2026-09-18T21:03:32.968601+00:00,2026-09-18T21:03:32.969271+00:00,BTC/USDT,buy,0.05000000,34216.688992,33674.607302,-27.104084,1.683730
2026-09-18T21:03:32.971890+00:00,2026-09-18T21:03:32.972383+00:00,BTC/USDT,buy,0.05000000,33944.059304,33623.396850,-16.033123,1.681170
2026-09-18T21:03:33.009967+00:00,2026-09-18T21:03:33.012097+00:00,BTC/USDT,buy,0.05000000,32226.761532,32266.749070,1.999377,1.613337
2026-09-18T21:03:33.013179+00:00,2026-09-18T21:03:33.015153+00:00,BTC/USDT,buy,0.05000000,32687.747896,32366.665292,-16.054130,1.618333
2026-09-18T21:03:33.017813+00:00,2026-09-18T21:03:33.017939+00:00,BTC/USDT,buy,0.05000000,33078.603951,32734.594912,-17.200452,1.636730
2026-09-18T21:03:33.018869+00:00,2026-09-18T21:03:33.021674+00:00,BTC/USDT,buy,0.05000000,33214.596146,33955.641925,37.052289,1.697782
2026-09-18T21:03:33.022544+00:00,2026-09-18T21:03:33.022865+00:00,BTC/USDT,buy,0.05000000,34510.543820,34068.480740,-22.103154,1.703424
2026-09-18T21:03:33.025299+00:00,2026-09-18T21:03:33.026638+00:00,BTC/USDT,buy,0.05000000,34409.966561,34173.883611,-11.804148,1.708694
2026-09-18T21:03:33.037657+00:00,2026-09-18T21:03:33.040261+00:00,BTC/USDT,buy,0.05000000,34644.457473,34483.491043,-8.048321,1.724175
2026-09-18T21:03:33.064413+00:00,2026-09-18T21:03:33.066066+00:00,BTC/USDT,buy,0.05000000,34613.935689,34405.551894,-10.419190,1.720278
2026-09-18T21:03:33.079555+00:00,2026-09-18T21:03:33.080254+00:00,BTC/USDT,buy,0.05000000,33639.866987,33202.012053,-21.892747,1.660101
2026-09-18T21:03:33.080966+00:00,2026-09-18T21:03:33.081946+00:00,BTC/USDT,buy,0.05000000,33735.106123,33358.906808,-18.809966,1.667945
2026-09-18T21:03:33.097359+00:00,2026-09-18T21:03:33.098062+00:00,BTC/USDT,buy,0.05000000,33109.810761,32791.199752,-15.930550,1.639560
2026-09-18T21:03:33.102568+00:00,2026-09-18T21:03:33.104544+00:00,BTC/USDT,buy,0.05000000,33379.374002,32997.409623,-19.098219,1.649870
2026-09-18T21:03:33.107665+00:00,2026-09-18T21:03:33.108112+00:00,BTC/USDT,buy,0.05000000,33140.687590,32660.774276,-23.995666,1.633039
2026-09-18T21:03:33.109676+00:00,2026-09-18T21:03:33.112437+00:00,BTC/USDT,buy,0.05000000,33321.777830,33205.307472,-5.823518,1.660265
2026-09-18T21:03:33.153330+00:00,2026-09-18T21:03:33.154341+00:00,BTC/USDT,buy,0.05000000,30945.531334,30593.531119,-17.600011,1.529677
