opened_at,closed_at,symbol,side,quantity,entry_price,exit_price,pnl,fees
2026-09-18T21:38:30.943373+00:00,2026-09-18T21:38:30.944105+00:00,BTC/USDT,buy,0.03255219,30383.659932,30975.837464,19.276677,1.008331
2026-09-18T21:38:30.945818+00:00,2026-09-18T21:38:30.946758+00:00,BTC/USDT,buy,0.03246486,30518.644833,31113.453220,19.310371,1.010094
2026-09-18T21:38:30.959065+00:00,2026-09-18T21:38:30.959327+00:00,BTC/USDT,buy,0.03194398,31070.496287,31676.060260,19.344124,1.011859
2026-09-18T21:38:30.962007+00:00,2026-09-18T21:38:30.962227+00:00,BTC/USDT,buy,0.03077399,32308.139242,31969.065321,-10.434656,0.983816
2026-09-18T21:38:30.963844+00:00,2026-09-18T21:38:30.964317+00:00,BTC/USDT,buy,0.02995742,33147.321228,33576.218483,12.848656,1.005857
2026-09-18T21:38:30.964832+00:00,2026-09-18T21:38:30.965018+00:00,BTC/USDT,buy,0.02962967,33550.616551,33198.502831,-10.433015,0.983661
2026-09-18T21:38:30.965369+00:00,2026-09-18T21:38:30.965438+00:00,BTC/USDT,buy,0.02992107,33182.372900,33829.097348,19.350688,1.012203
2026-09-18T21:38:30.969298+00:00,2026-09-18T21:38:30.969428+00:00,BTC/USDT,buy,0.02855073,34835.802783,34470.201033,-10.438196,0.984149
2026-09-18T21:38:30.969522+00:00,2026-09-18T21:38:30.970025+00:00,BTC/USDT,buy,0.02889015,34383.531045,35053.666065,19.360299,1.012706
2026-09-18T21:38:30.971902+00:00,2026-09-18T21:38:30.973474+00:00,BTC/USDT,buy,0.02848712,34930.925597,34564.325533,-10.443381,0.984638
2026-09-18T21:38:30.974013+00:00,2026-09-18T21:38:30.974248+00:00,BTC/USDT,buy,0.02897113,34304.442286,33944.417164,-10.430336,0.983408
2026-09-18T21:38:30.974412+00:00,2026-09-18T21:38:30.974789+00:00,BTC/USDT,buy,0.02911281,34094.862603,33737.037020,-10.417308,0.982180
2026-09-18T21:38:30.983270+00:00,2026-09-18T21:38:30.983847+00:00,BTC/USDT,buy,0.02932162,33809.775969,34307.078588,14.581718,1.005939
2026-09-18T21:38:30.985313+00:00,2026-09-18T21:38:30.985741+00:00,BTC/USDT,buy,0.02993143,33163.019336,32814.973448,-10.417510,0.982199
2026-09-18T21:38:30.986465+00:00,2026-09-18T21:38:30.986892+00:00,BTC/USDT,buy,0.03046685,32539.517042,32198.014811,-10.404498,0.980972
2026-09-18T21:38:30.987116+00:00,2026-09-18T21:38:30.987419+00:00,BTC/USDT,buy,0.03064892,32305.809597,31966.760125,-10.391502,0.979747
2026-09-18T21:38:30.987741+00:00,2026-09-18T21:38:30.988653+00:00,BTC/USDT,buy,0.03129523,31599.110402,32214.977064,19.273691,1.008175
2026-09-18T21:38:31.001043+00:00,2026-09-18T21:38:31.001170+00:00,BTC/USDT,buy,0.02915245,33981.022225,33624.391397,-10.396663,0.980233
2026-09-18T21:38:31.001262+00:00,2026-09-18T21:38:31.001693+00:00,BTC/USDT,buy,0.02955314,33478.433428,34130.928095,19.283264,1.008676
2026-09-18T21:38:31.002478+00:00,2026-09-18T21:38:31.003011+00:00,BTC/USDT,buy,0.02901187,34162.646670,33804.109694,-10.401826,0.980720
2026-09-18T21:38:31.004766+00:00,2026-09-18T21:38:31.005147+00:00,BTC/USDT,buy,0.02887856,34277.478357,33917.736222,-10.388834,0.979495
2026-09-18T21:38:31.005331+00:00,2026-09-18T21:38:31.006236+00:00,BTC/USDT,buy,0.02909340,33981.856715,33625.217129,-10.375857,0.978272
2026-09-18T21:38:31.006467+00:00,2026-09-18T21:38:31.007310+00:00,BTC/USDT,buy,0.02952772,33440.200929,34091.950446,19.244675,1.006657
2026-09-18T21:38:31.008378+00:00,2026-09-18T21:38:31.008736+00:00,BTC/USDT,buy,0.02986441,33120.990603,32773.385807,-10.381011,0.978758
2026-09-18T21:38:31.010141+00:00,2026-09-18T21:38:31.010194+00:00,BTC/USDT,buy,0.02980187,33149.037888,32801.138735,-10.368044,0.977535
2026-09-18T21:38:31.010300+00:00,2026-09-18T21:38:31.010621+00:00,BTC/USDT,buy,0.02991490,32982.535316,33625.364929,19.230183,1.005899
2026-09-18T21:38:31.011835+00:00,2026-09-18T21:38:31.013580+00:00,BTC/USDT,buy,0.02971687,33260.365851,32911.298311,-10.373193,0.978021
2026-09-18T21:38:31.013884+00:00,2026-09-18T21:38:31.015390+00:00,BTC/USDT,buy,0.03005024,32850.293235,32505.529408,-10.360237,0.976799
2026-09-18T21:38:31.017273+00:00,2026-09-18T21:38:31.017549+00:00,BTC/USDT,buy,0.02994240,32927.429852,32581.856476,-10.347296,0.975579
2026-09-18T21:38:31.017616+00:00,2026-09-18T21:38:31.018072+00:00,BTC/USDT,buy,0.03016286,32645.936083,32303.316984,-10.334371,0.974360
2026-09-18T21:38:31.019158+00:00,2026-09-18T21:38:31.019377+00:00,BTC/USDT,buy,0.02994788,32839.217537,32494.569949,-10.321463,0.973143
2026-09-18T21:38:31.019446+00:00,2026-09-18T21:38:31.019588+00:00,BTC/USDT,buy,0.03012360,32606.868142,32264.659061,-10.308571,0.971928
2026-09-18T21:38:31.019657+00:00,2026-09-18T21:38:31.020487+00:00,BTC/USDT,buy,0.03042284,32245.817647,31907.397791,-10.295694,0.970714
2026-09-18T21:38:31.020743+00:00,2026-09-18T21:38:31.021335+00:00,BTC/USDT,buy,0.03068229,31933.215802,31598.076702,-10.282834,0.969501
2026-09-18T21:38:31.021594+00:00,2026-09-18T21:38:31.021924+00:00,BTC/USDT,buy,0.03113887,31425.687952,31095.875357,-10.269990,0.968290
2026-09-18T21:38:31.022041+00:00,2026-09-18T21:38:31.022335+00:00,BTC/USDT,buy,0.03135370,31171.378558,30844.234940,-10.257162,0.967081
2026-09-18T21:38:31.022472+00:00,2026-09-18T21:38:31.022952+00:00,BTC/USDT,buy,0.03169875,30793.553956,31280.887173,15.447855,0.991565
2026-09-18T21:38:31.023291+00:00,2026-09-18T21:38:31.023667+00:00,BTC/USDT,buy,0.03190253,30639.134846,31236.291585,19.050811,0.996517
