opened_at,closed_at,symbol,side,quantity,entry_price,exit_price,pnl,fees
2026-09-18T21:38:30.842116+00:00,2026-09-18T21:38:30.842548+00:00,BTC/USDT,buy,0.02842345,34954.735332,34587.885385,-10.427142,0.983107
2026-09-18T21:38:30.844190+00:00,2026-09-18T21:38:30.844444+00:00,BTC/USDT,buy,0.02815916,35238.736733,35162.808140,-2.138085,0.990155
2026-09-18T21:38:30.844987+00:00,2026-09-18T21:38:30.845163+00:00,BTC/USDT,buy,0.02793907,35501.574571,35128.985546,-10.409791,0.981471
2026-09-18T21:38:30.846809+00:00,2026-09-18T21:38:30.847200+00:00,BTC/USDT,buy,0.02813386,35211.739955,34842.192744,-10.396788,0.980245
2026-09-18T21:38:30.849125+00:00,2026-09-18T21:38:30.849227+00:00,BTC/USDT,buy,0.02894977,34176.603128,33817.919678,-10.383802,0.979021
2026-09-18T21:38:30.850185+00:00,2026-09-18T21:38:30.850260+00:00,BTC/USDT,buy,0.02907461,33987.344743,33630.647560,-10.370832,0.977798
2026-09-18T21:38:30.853450+00:00,2026-09-18T21:38:30.854234+00:00,BTC/USDT,buy,0.03085335,31987.924040,32611.368680,19.235354,1.006170
2026-09-18T21:38:30.857355+00:00,2026-09-18T21:38:30.857726+00:00,BTC/USDT,buy,0.02873178,34409.966561,34048.833962,-10.375983,0.978284
2026-09-18T21:38:30.858271+00:00,2026-09-18T21:38:30.858386+00:00,BTC/USDT,buy,0.02840898,34757.482258,34392.702482,-10.363022,0.977062
2026-09-18T21:38:30.859416+00:00,2026-09-18T21:38:30.859656+00:00,BTC/USDT,buy,0.02846606,34644.457473,34280.863891,-10.350078,0.975841
2026-09-18T21:38:30.862292+00:00,2026-09-18T21:38:30.864079+00:00,BTC/USDT,buy,0.02871790,34297.750971,34259.403719,-1.101253,0.983858
2026-09-18T21:38:30.865182+00:00,2026-09-18T21:38:30.865216+00:00,BTC/USDT,buy,0.02896240,33997.612077,33640.807138,-10.333926,0.974318
2026-09-18T21:38:30.866455+00:00,2026-09-18T21:38:30.866543+00:00,BTC/USDT,buy,0.02930204,33561.566708,33209.338065,-10.321019,0.973101
2026-09-18T21:38:30.868251+00:00,2026-09-18T21:38:30.868839+00:00,BTC/USDT,buy,0.02920584,33630.057623,33277.110168,-10.308127,0.971886
2026-09-18T21:38:30.871304+00:00,2026-09-18T21:38:30.872295+00:00,BTC/USDT,buy,0.03000864,32689.498178,33326.616497,19.119052,1.000086
2026-09-18T21:38:30.873653+00:00,2026-09-18T21:38:30.896014+00:00,BTC/USDT,buy,0.02950567,33304.849195,32955.314803,-10.313247,0.972369
2026-09-18T21:38:30.918101+00:00,2026-09-18T21:38:30.918273+00:00,BTC/USDT,buy,0.03002213,32691.030999,32347.938628,-10.300365,0.971154
2026-09-18T21:38:30.918791+00:00,2026-09-18T21:38:30.919114+00:00,BTC/USDT,buy,0.02941705,33321.777830,32972.065772,-10.287499,0.969941
2026-09-18T21:38:30.924113+00:00,2026-09-18T21:38:30.924282+00:00,BTC/USDT,buy,0.03133254,31245.602515,30917.679917,-10.274649,0.968730
2026-09-18T21:38:30.925719+00:00,2026-09-18T21:38:30.925772+00:00,BTC/USDT,buy,0.03161857,30924.277166,30599.726877,-10.261815,0.967520
2026-09-18T21:38:30.925982+00:00,2026-09-18T21:38:30.951157+00:00,BTC/USDT,buy,0.03170991,30796.685852,30473.474634,-10.248997,0.966311
2026-09-18T21:38:30.952141+00:00,2026-09-18T21:38:30.952461+00:00,BTC/USDT,buy,0.03169034,30777.210605,30454.203780,-10.236195,0.965104
